Battery_ID,筛选分类,split,ordinal,SOH,capacity_SOH,10%_CHA_1.5A__R0,10%_CHA_3.0A__R0,50%_CHA_1.5A__R0,50%_CHA_3.0A__R0,50%_DCH_3.0A__R0,90%_CHA_1.5A__R0,90%_DCH_3.0A__R0,10%_CHA_1.5A__R1,10%_CHA_3.0A__R1,50%_CHA_1.5A__R1,50%_CHA_3.0A__R1,50%_DCH_3.0A__R1,90%_CHA_1.5A__R1,90%_DCH_3.0A__R1,10%_CHA_1.5A__R2,10%_CHA_3.0A__R2,50%_CHA_1.5A__R2,50%_CHA_3.0A__R2,50%_DCH_3.0A__R2,90%_CHA_1.5A__R2,90%_DCH_3.0A__R2
23,A完整,train,13,67.5,67.5,28.231179424186085,28.24933207825488,27.394563817858643,26.896677289447386,27.452921258579284,38.125515831586775,36.34285814684105,17.4919284886337,16.3937171942432,12.397949061022752,12.72867472791852,12.86435885553226,17.33944947958094,17.165074222975473,9.668877273916063,6.818046433725952,4.70816274112687,4.30841238437462,5.220115243782963,5.462237815143448,4.74400926144266
23,A完整,train,14,65.8,65.8,29.097227741411373,29.55087284144215,28.70956129999564,28.78377756403204,28.77670465944669,39.51768918510478,37.87519764149192,15.932066801556518,13.852409818335577,12.474862868205795,12.247122763619409,13.0852742797323,18.83349238175306,19.557706840125075,7.233347272977205,5.429456516161863,4.812622223651982,4.377970656777502,5.319000283700665,5.673140730212217,4.790800581592217
23,A完整,train,15,65.0,65.0,30.366100477276994,30.102654547013124,30.085468481416324,30.25639103457578,29.56109346134448,40.344054599174505,37.3867441833423,14.723192392085451,13.458310433893317,12.529469697977632,12.12574373428335,13.907859253999344,21.559956406841017,22.70536002406493,6.295903927537504,5.1239240148309095,4.907297087235564,4.420102749356724,5.4168687304948016,5.957427046161056,4.814367446730604
23,A完整,train,16,64.0,64.0,31.04689293053898,,30.732839132519572,,,41.08014113356421,34.90354269289048,15.838869253362692,,13.025569145256718,,,25.04149046835101,28.245440930026447,7.093666206690871,,5.117638971345616,,,,4.816195451280356
23,A完整,train,17,63.3,63.3,31.95919240801481,,32.25123674026867,,,41.20234441748124,42.44388734808035,15.46038251731939,,12.851116969559243,,,29.01126732745093,23.26170411621046,6.780711755595002,,5.239316065091087,,,,4.806327686642367
23,A完整,train,18,62.6,62.6,32.662863325673214,,32.74639110081904,,,40.35221337445903,38.47718142646968,15.451381225955144,,13.209712820853248,,,,29.674892768403986,6.581254418014032,,5.258213744497003,,,,4.838163882985302
23,A完整,train,19,62.2,62.2,33.477048438139455,,33.92380843142163,,,37.81711116406412,39.32300056751137,15.400961797145456,,12.884549418479292,,,,31.22456050216038,6.578371382250765,,5.3111851045585485,,,,4.840271691149104
23,A完整,train,20,61.8,61.8,34.39020917577366,,34.657383981194,,,47.590190826525244,42.67533780238758,15.71564096962149,,13.038014115458283,,,,29.603556398166614,6.644356349638562,,5.370085875093865,,,,4.88000665952168
23,A完整,train,21,61.4,61.4,34.61936975405564,,34.85260622104652,,,48.51533045139976,40.20571337277216,15.45504084614763,,13.457556421844576,,,,33.73299697973366,6.467320382117419,,5.34824603074761,,,,4.893044459394619
23,A完整,train,22,60.9,60.9,35.290233563338475,,35.76740723885888,,,41.15957288488301,,15.400005864958132,,13.490818368090743,,,,,6.439363790641753,,5.477634611725242,,,,
23,A完整,train,23,60.6,60.6,35.8877611402001,,36.63039467160546,,,43.72170919374502,,15.34665951362207,,13.32890658765805,,,,,6.431257324000503,,5.474406618460485,,,,
23,A完整,train,24,60.2,60.2,36.35870868133533,,37.18600843636849,,,33.92815172423214,,15.561641395342207,,13.382426464961675,,,,,6.410250823542455,,5.56140376501172,,,,
23,A完整,train,25,60.0,60.0,36.93301064089939,34.69122651789325,36.77006522237204,37.6026788987439,37.41982986585332,,31.3402812566013,14.54920297747988,16.349499401631544,14.850697200885971,13.393999046464094,15.12116170404875,,48.72321789303518,5.710129543931214,5.6767354342371625,5.384110738936291,4.692032801148695,6.045650579055886,,5.12110803668836
23,A完整,train,26,59.6,59.6,37.422442724093855,37.80470502679821,37.060520558540894,37.781327357794986,38.52992445236317,,47.66826983657363,14.640680138967172,13.211994556826069,15.207430051258324,13.923656386375397,14.714923551814053,,33.79767566222312,5.719157436723646,5.692722276302659,5.373841314246314,4.726290627399036,6.043750338535922,,5.092915976897205
23,A完整,train,27,59.3,59.3,38.0233974692358,36.353669585078585,39.53537004724129,36.33594768303524,38.81233570981736,,39.98780659513922,15.448471404878129,15.950372482609104,14.105400712828454,16.55728915600288,15.729537765696149,,43.49182399014644,5.93709659081524,5.719106986377703,5.431572642830812,4.76369912503398,6.198660642620299,,5.205336279057351
23,A完整,train,28,59.1,59.1,39.46705143162935,36.04790475201304,39.11233094203832,36.99959710653921,39.20143803307356,,37.81713220726799,14.546377231291832,16.719521281130774,15.105402813001875,16.352071720614287,16.043633690328214,,46.87408071045301,5.808042511269665,5.749230117244639,5.503489435970906,4.805115008018189,6.221117196089657,,5.253389428310163
23,A完整,train,29,58.9,58.9,37.64483705307113,36.83248024061208,40.3821218080238,38.532377496320926,34.78934445072936,,30.82776909773832,18.438348020862243,16.607407858536018,14.542829574751796,15.81622714814715,21.4381559879696,,55.45335726706152,5.724686293306094,5.594020485993425,5.503378317959349,4.758374190402377,6.243705578069574,,5.413796167726234
24,A完整,train,1,96.5,96.5,18.67890746470046,19.30903842419486,17.154556141481308,17.02190988967042,16.86258231773904,19.58585619406604,20.24875356682342,17.05087623448715,15.65852630104992,8.864670421791311,8.972275585943954,9.263322196914189,10.739681780883314,10.626591341755525,10.995841390807705,9.777486903025386,4.063988191075521,3.7768742564837017,4.276786323809345,3.4985962729951368,3.923074408727054
24,A完整,train,2,95.4,95.4,19.09162875128581,19.184197877454228,16.730347133913586,17.05369630597458,16.910113636695176,20.31882576585262,20.24761521910821,17.007342978159542,16.172947655091864,9.58454277860285,9.230583038956423,9.44907195969776,10.841596882710462,11.13314717889766,11.052253541030934,9.844053080485285,4.083157769305231,3.773438373307434,4.310904137524881,3.582990147922269,3.9147928630684494
24,A完整,train,3,93.4,93.4,19.44314970822393,19.411869404725287,17.335124127584354,17.16296803835058,17.233892925443186,20.994691600883847,20.797302268655063,16.669942075571864,15.918839611272308,9.218883040507,9.349202265539594,9.391880126300585,10.96329541968432,11.34688761283079,10.834574108680217,9.71542792065979,4.071834907418213,3.755708376212964,4.328206027456722,3.650815037961476,3.891725800028542
24,A完整,train,4,91.6,91.6,19.29143838293137,19.315618450460384,17.733515462022364,17.83042444684181,17.43774400541568,21.826623746092363,21.670097683898607,16.76984190522538,16.01981937555593,9.214012022391174,9.15093134451043,9.58269114238942,10.99958452794578,11.347022621005465,10.654798880974772,9.6264159272135,4.0388323915818285,3.788764617652964,4.337329855056585,3.81138199072726,3.8611003994434014
24,A完整,train,5,90.1,90.1,19.1765410987758,20.133800487793,18.196037015624487,18.278197867082984,17.812196309410545,22.61336770660801,21.92839416984345,17.259808785990693,15.5932856737334,9.189544564068706,9.102963826068612,9.667821097070656,11.486736447536412,12.130051987143064,10.553678389906777,9.58862033502287,4.113386659315089,3.772755572675784,4.402117254836069,3.817365301876444,3.9396561054105135
24,A完整,train,6,88.5,88.5,20.10426331357485,19.501363030272145,18.391808532660423,18.67418325267903,18.652286559084875,23.341207484818,23.479369765890283,16.595324020703266,16.55213219072888,9.548700612732237,9.229544754136434,9.508283454271252,12.31785941300663,11.853673935571155,10.450451043897434,9.51710125263102,4.093963451797945,3.7811755956104816,4.393214900784984,3.962890613838213,3.937662933481127
24,A完整,train,7,87.2,87.2,20.608667747909355,20.701783566637555,19.1473048390585,19.23009410030028,18.99066534940616,23.199067490408023,23.685017559538423,16.454600904002486,16.082008800413885,9.532555207782748,9.575124412178823,9.908112005939952,11.130610609182591,11.490829238595603,10.24449568375358,9.382191356638453,4.109748525302639,3.826284632783093,4.489139466117307,3.905054409258805,3.85681433928798
24,A完整,train,8,85.7,85.7,20.912640880947453,20.649864171987097,19.18966058548348,19.501224732484552,19.50369176371624,23.932770978133988,25.92843552373135,16.79484178673114,16.42311537314837,9.85065710452572,9.513058169370751,9.697577011558822,14.437179858310769,11.854852872295693,10.333613401420717,9.405490628191847,4.178825221830933,3.7970376574306166,4.507029740115475,4.255323213863072,3.992894563373338
24,A完整,train,9,84.5,84.5,21.391276958310048,21.398553821527777,19.58719616301352,19.803393704036075,19.73909574596312,27.0790583325867,26.60120568208924,16.584573005572427,15.910062804418189,9.846779295549435,9.619118224588782,9.973089961812391,12.611958610229856,12.355722640987697,10.220834693956377,9.362756152693754,4.236045209041209,3.8212359855685287,4.5196553784613815,4.338464250922762,4.01908958041345
24,A完整,train,10,83.1,83.1,21.00635152529185,21.89332261831014,20.178687489098884,20.527696015722345,20.306270926992788,28.88273945659553,27.56757785758238,17.57318408851953,15.91473546190382,9.894925956145716,9.513288023263424,10.020922697376411,12.528366880764468,12.819607884296165,10.203065787749662,9.306123099977338,4.318512757574642,3.8495433869746334,4.565187499942152,4.541916382130321,4.038338151394837
24,A完整,train,11,81.8,81.8,22.423709688626865,22.79469578996824,21.133672585546886,21.139898170462804,20.565769856552333,30.21265688043241,29.624388830973523,16.809732862972446,15.873754093372092,9.816016091004515,9.746689625033246,10.65136118686336,13.50924433536245,12.586999991428112,10.22969382548792,9.260900961586575,4.27399993409212,3.925139434218627,4.624109014701946,4.607541593741986,4.084984027469749
24,A完整,train,12,80.6,80.6,23.280302996133337,23.083365788539783,21.05659726453708,21.612314371565784,21.21378534907035,31.556060247809445,30.82871974452064,16.39197105250332,16.00099947001869,10.450185265848924,9.918016352747868,10.543793470444436,13.612987003731682,12.709559163831978,10.171581829512464,9.17196567100697,4.363202647135488,3.967618875285836,4.668121877715523,4.753252251596542,4.139954662499543
24,A完整,train,13,79.5,79.5,23.60547623514971,23.566437689037937,21.894830566264925,22.20166608234004,22.0805150215912,32.497752181605925,32.07916869791539,16.741720477164918,16.21691000260012,9.957039770505393,9.884826444703728,10.33434476970067,14.207892073918863,12.76078333496266,10.08511036779794,9.181564168898545,4.352355203931589,3.975674425447308,4.689687689785151,4.908912572391601,4.133520239618965
24,A完整,train,14,78.4,78.4,24.266239343959622,24.05894318753946,22.22722494449797,22.813801757921325,22.34666217876148,32.66308199899466,32.18364481013215,16.691002988153677,16.15111924904092,10.528644108669123,9.82736530839648,10.726834014003169,16.422883102610392,14.527233272264176,10.07787065465282,9.07741058470165,4.3453226903506295,3.955212753149799,4.707162593539476,5.09278482074587,4.189969984923013
24,A完整,train,15,76.8,76.8,24.97988068663531,25.12319517217896,23.3461080312666,23.703244688212752,23.29208823707589,35.98130229071067,33.11783612909493,17.14807437938589,16.15213784238996,10.61601937911822,10.18929513307872,11.066804755528032,15.642299266280052,15.770436248735704,10.049398529489524,9.0167475524274,4.449296595015993,4.038763080426174,4.802630301058485,5.26440409495247,4.248506600017459
24,A完整,train,16,75.7,75.7,25.503088924519847,25.619032801819845,24.16203150813121,24.20878316231784,24.12611407080043,35.10061520441702,31.90130798793584,17.143148800773975,16.378150223858142,10.54549584502352,10.472777772876682,11.09135401242604,18.90693626338946,18.88441708487605,10.00720068496068,8.833712002496185,4.514626059774727,4.068062948964064,4.82862422328368,5.395756028998562,4.333795715789964
24,A完整,train,17,74.6,74.6,26.36632306888536,26.3805335735398,24.55686159249926,24.99654171435994,23.848131287162687,37.38368059777817,34.29493597882906,16.78701680947714,16.140643418909345,10.837678317453092,10.268688814809227,11.957273984589882,18.61518496991686,18.19211138605672,9.818083283055474,8.641373521932241,4.522206204878552,4.074826863299102,4.912267374756301,5.593961351538362,4.38371230718889
24,A完整,train,18,73.7,73.7,26.575629773387263,27.17071251285104,25.13059300086983,24.645442573189737,25.42781438803807,34.15812141935884,33.01169052933464,17.107999099605212,15.954179764609815,10.845838837876268,11.22852778813696,11.146249987075173,23.477832619305527,20.71986137148705,9.878331208296606,8.532969008260553,4.52242297165667,4.069273062421538,4.938917289086929,5.734554673180611,4.393907456005708
24,A完整,train,19,72.9,72.9,27.602947689346763,27.87316716226003,25.67404906600783,26.0865241891258,25.73517664110185,39.44136340674742,36.89051887608507,16.81281526410928,15.958106433473386,10.969077104187264,10.473033108867163,11.413977911780568,20.058520020360216,18.34951186067436,9.897451316440783,8.404828199351636,4.527154678314167,4.0896307464210055,4.999680964130143,5.879874308035389,4.506435343452457
24,A完整,train,20,72.0,72.0,25.543539391048256,24.996495647569464,23.75119830480673,24.632066554958552,24.53441770123333,38.89036984404585,30.0602133420521,16.736233207289303,16.827472898404388,11.54303649748542,10.165217346543194,11.171503979761235,19.418153873798744,23.07446301856684,9.297980856865273,7.475839672054632,4.466342029315847,3.87092347474092,4.827754125153932,5.801209574045535,4.356183194487377
24,A完整,train,21,71.4,71.4,28.43839475401805,27.54844617788433,26.46381148962649,26.590009538076885,26.57072618204401,41.74990754434258,38.08674162013044,16.971679979452265,16.936776561076453,11.24675277652159,10.922718110784071,11.726545863968555,21.64313584130991,19.86786504199504,9.672540837992786,8.00496489485958,4.5244966656314345,4.108270449121335,5.053613517990628,6.106100427152928,4.582069784579139
24,A完整,train,22,70.8,70.8,28.84730740384093,29.340194008237983,27.604175910354098,27.62344989516033,27.29154559850188,32.010057902747235,38.46359170645402,17.23671067394719,15.998133522039684,11.023831863036802,10.577769101913944,11.656878925022417,32.84097314840431,20.67137847457409,9.681365852183648,7.755269781484192,4.55856601551697,4.129485989844459,5.056866195182002,6.305518948012137,4.634731197963412
24,A完整,train,23,70.2,70.2,29.468271378447152,29.32116102669218,28.021211176502163,28.17495290326797,27.982676495122217,43.74265981081417,30.946341999713507,17.359540483680963,16.773873782272414,11.095990412156164,10.697405290969016,11.75280686902393,22.76826278795696,29.53018446406829,9.78708346078431,7.795471034777955,4.595817039912069,4.140854889605985,5.086393582279185,6.380809669741804,4.725522037363699
24,A完整,train,24,69.6,69.6,30.21204831836714,29.97221905175952,28.538225380040423,28.11545370065885,28.60031610894991,38.18659799813043,38.398812834949744,17.13703018490507,16.372183001939042,11.120435934439008,11.09365778025594,11.436598053789174,29.71479167892442,23.092209078681183,9.66856128591352,7.519115001003454,4.694097910526857,4.125899329757473,5.102124381629186,6.534543379049795,4.739592304337236
24,A完整,train,25,69.1,69.1,30.71138496087231,30.512113239623154,29.27369997816449,28.932923158979705,29.062337997093405,31.832738142668912,32.12507194039652,17.392540377093315,16.562531526489497,11.069219726823384,11.049730658967958,11.785575658944568,37.7160284784469,30.78192367200452,9.783053364266172,7.456482136692005,4.632608579982739,4.160189312255813,5.166725929751995,6.6493951581537285,4.795778543907558
24,A完整,train,26,68.1,68.1,31.52087247603664,29.78796525340721,29.63554959708794,29.78720482093393,29.330966611510853,44.431770048456045,29.27491707917399,17.433644588765013,18.187320012033283,11.456300024177416,10.838349211399963,12.59282009290447,27.80298775288955,35.592040398087654,9.674290755920396,7.227669526919097,4.694996972035029,4.187201132307944,5.258205582354007,,4.879669281510818
24,A完整,train,27,67.1,67.1,29.775171743782785,,30.469146412010915,,,40.77875464329792,36.71714959469302,21.59098169360749,,11.729420370680867,,,33.67261206083964,29.97884971449209,10.529409172789688,,4.859589267892147,,,,4.963896092372744
25,A完整,val,1,95.8,95.8,22.363006334328293,,,28.64423323592704,20.374190846220564,21.49717974127378,35.08562466216608,21.70575796034956,,,16.011728039429883,11.390821699882151,12.750726361530972,27.25244075130988,13.523702434763312,,,6.415677284958968,5.252677559416871,3.990952485386438,7.790612934422972
25,A完整,val,2,91.6,91.6,20.483547585228887,21.943647991764383,18.05465299505591,19.618840659846366,19.672801586030246,22.174358858611384,20.77591674625603,18.700057874486987,19.360501564564043,9.368987580775345,10.387029026155153,11.14406019086419,11.10529930199745,12.807701543440974,11.746518987176756,,4.195358380760361,4.2119493568265645,4.99655148382171,3.806217569288929,3.793990393234109
25,A完整,val,3,88.8,88.8,25.78661328855061,21.405862926928336,22.476187123092064,18.22434794822067,19.72695060404717,23.5031515636712,23.500072615563845,25.914512192367955,20.044698950886,12.373877550200284,9.763363355959315,11.331649548899176,16.305496899766943,16.737848079693997,14.851617535358605,11.072582253623988,5.303239179723953,3.8599933337240815,4.971251549498113,4.427954601681328,4.223738083726649
25,A完整,val,4,86.6,86.6,37.63574264119644,23.736666078987536,21.00734956507548,20.74303550516232,45.25609803795807,34.973680747979806,25.10967885931554,38.01414432526865,21.579146165092723,11.13989324440634,11.416806644752675,24.165735742948925,29.31327990287157,20.941609757761817,20.901021382690345,11.761929042977869,4.835854991634303,,10.95300952207466,7.088859459047706,4.593423941522596
25,A完整,val,5,84.9,84.9,23.146445654989616,,27.66775753107729,23.040154537416804,28.83755874549129,27.0983613699748,,22.948285668427587,,16.78498047113963,12.429390400477075,17.61589375045434,21.26406718885941,,12.2741031976875,,6.459877476574408,4.62198665623452,7.187772514267464,5.203074447500455,
25,A完整,val,6,83.3,83.3,23.56057794269487,24.270689271469752,22.56215612806205,23.20308663794081,25.84376966290828,27.53793030330476,24.67732269875416,16.504247678276098,26.36110927188012,13.519366252721776,12.27552569497342,16.105946939954507,25.08936839195741,21.7187281294465,10.377097016022232,12.213386791047762,5.150631625647634,4.514671431893783,6.328419472605547,5.680652145089581,4.222634206789901
25,A完整,val,7,82.0,82.0,26.849300303119268,25.242636750881417,24.36466529825124,33.1703355697116,23.771162381190308,25.72897795517286,21.81936772899469,28.43974966607771,22.39436533344239,14.318879494809623,22.94349998170132,14.948479852159448,31.497068161606023,73.42330462225603,13.58904175487595,10.933086345064284,5.228129648030114,7.002585431809656,5.643408202221346,6.002031312913478,8.179237350696575
25,A完整,val,8,80.7,80.7,40.08216301849932,22.793838873292373,22.984401502471595,22.333966318691743,24.51588471754667,25.863757320707915,17.106034643075574,43.98223954169948,19.24666034348018,12.162827317669606,9.840989198846254,15.216808155343944,39.41510978605626,44.79141795700429,20.61517170307699,9.541069083042794,4.893952739183402,3.9375254543239855,5.77798515571272,6.891949729937272,5.284251311221823
25,A完整,val,9,79.6,79.6,25.595422374549813,26.74216410800494,23.95627980621857,27.540600058667657,26.98712367240405,25.54520337854667,18.16809272547232,32.48235686893959,22.04831377685248,13.180644895705209,17.199033365294593,16.243463603033984,35.16271592617185,60.83113233925476,13.774490306522004,10.688935294587427,5.046923868203102,5.338147331960704,6.168074327412322,6.232781665654725,6.509123741905265
25,A完整,val,10,78.5,78.5,26.9244230776204,27.289964386091643,25.879419784245588,25.79397018032956,21.53054903555054,21.359491106904965,5.189046259872808,29.3363682012254,24.086456434061024,15.664735852564204,14.689909344392026,13.34395083944663,50.27541487653059,53.79622041599532,12.983325910224089,10.838851729016769,5.570626384510232,4.770696262227585,4.872469223804729,7.228542922505701,4.762859369827954
25,A完整,val,11,77.5,77.5,26.702859842123924,27.700039405965363,27.52932828204836,25.087507453111392,26.260064991423324,20.413309016966537,4.045614890493132,24.56202492598445,27.73568043774158,19.25127664974271,13.492643657546392,17.283241925111714,48.80024890460175,71.73924848784482,11.578391447488672,11.372650516597394,6.085844115897361,4.415445081679841,6.051158104539933,6.918041988264442,6.030428607231325
25,A完整,val,12,76.5,76.5,26.442323625348944,26.74722845604192,25.94098773605241,24.588075689294683,25.10981859709079,12.868451803633576,12.2928300593498,25.122609848179675,26.683873272200977,10.789931473428156,12.819685530610457,16.596289865595175,55.86360633301658,52.382113173904514,11.286372772757188,10.509660110912332,4.653189066478117,4.22280688960841,5.62241464728154,6.94246017258264,4.979447749456481
25,A完整,val,13,75.7,75.7,28.03314066198299,26.35344791647061,32.41438520280933,29.210374707836543,27.507439990874733,16.543662446273228,,25.896020085077808,27.095972396204303,22.47229136890752,18.39158900034786,17.957775867207236,59.82971345908568,,11.60944902964276,10.239498971200536,6.926907155206178,5.321625070614012,6.107163441999387,7.529310633047986,
25,A完整,val,14,74.8,74.8,33.95575523900876,26.57243955506468,24.56128889991553,30.78372032617863,29.027759804420302,16.268564541598987,7.336398089702247,39.93509581156417,27.52410446537689,17.17510315240838,22.44530012937648,23.82527338514335,60.372818617448765,67.94818027031701,15.51006677541389,9.96081489866904,5.114531889981039,5.829291012222903,7.001617488277747,7.640364667355043,5.565118913748723
25,A完整,val,15,73.9,73.9,27.327636157218205,26.81741423279856,32.93728053248115,26.519129532024994,32.76864612051898,7.830323500847077,3.316403856645136,35.878688044801606,29.31685329242981,24.65148154518609,21.72355495863682,29.3443165824044,75.02416792679226,70.03225492458003,12.751065989787037,9.801526673758962,7.110350139417139,5.172864787375997,8.082795453369998,8.16029232835981,
25,A完整,val,16,73.2,73.2,29.549536334782672,25.817999372634223,28.029812824453213,26.844251860389008,32.75435282619147,9.101769880169185,8.892803996220701,28.01350323841163,26.99867142809644,19.37695234986277,22.361796285426664,29.77876670090708,78.4403208200643,87.52141459621521,11.425387036131433,8.938085228840855,5.731168363435013,5.201113255047657,8.02401307226025,,6.8702621212742425
25,A完整,val,17,72.4,72.4,32.44394849222601,,26.070706710293205,,,2.772476925719652,18.227660761815176,45.27902405294342,,19.23682979727704,,,85.97804773740242,74.61784053061498,15.809586552641981,,5.427387180147635,,,,6.653033042371789
25,A完整,val,18,71.7,71.7,25.874338543699096,,25.14296022867553,,,11.67520943391458,7.684042825903712,41.667606795276384,,20.16057748398265,,,73.400466129887,88.94980065664869,13.811419287573305,,5.407337820764493,,,,6.771215796853844
25,A完整,val,19,71.1,71.1,29.149297503912067,,29.629412552641554,,,3.567786025852708,31.256408943330456,34.174291383875826,,19.829889288610246,,,88.48835017604685,60.672674925974206,12.449497671531361,,5.859899911908082,,,,6.403690145620478
25,A完整,val,20,70.4,70.4,29.35205116001748,,30.53692477357277,,,5.5793570460105455,11.403140359007462,50.80953717680231,,25.14123608811039,,,,71.61757965037069,15.472894110919622,,7.689023011122787,,,,5.628012696551305
25,A完整,val,21,69.7,69.7,31.11298669742636,,34.170304298692,,,6.9396931702008,6.809020217379202,37.357675634141685,,29.40255224177454,,,,89.15993406220127,13.90381515314347,,7.287447866409346,,,,6.523616090903531
25,A完整,val,22,69.1,69.1,28.6251092468231,,21.320359401419623,,,2.505682993650309,14.901817706254398,38.21346900017337,,28.227096401489042,,,,89.93465768384432,12.532365161310029,,5.637722384436636,,,,6.96846909261345
25,A完整,val,23,68.7,68.7,28.657765637270614,,28.45626712412937,,,3.182709442928568,26.48779502391807,41.73465771422312,,23.18740893948494,,,,80.41481414495703,12.960266415795802,,5.749032756090868,,,,7.068118660753991
25,A完整,val,24,68.1,68.1,26.12873549989392,,28.805814050840038,,,1.1886695074742253,8.80861467879026,45.94692093142784,,26.03314178238996,,,,88.40224984318613,13.189517241287572,,5.960701233146216,,,,6.389332797841471
25,A完整,val,25,67.5,67.5,30.57451455404767,,31.166527963909537,,,,17.761206360958322,36.729929916358174,,43.552715908778325,,,,79.26724163036538,11.978341918422277,,8.120927443240124,,,,6.387363838656693
25,A完整,val,26,66.9,66.9,18.56592413999028,11.38324557686239,16.156513280183066,27.986570120446537,20.79113108618153,3.109589619326628,,51.95960895054269,71.60132595718142,36.26948958787672,24.005321718949244,47.35525189313872,,,11.785934046992407,10.807913221542885,,4.833251433688866,7.76905517410989,,
25,A完整,val,27,66.5,66.5,31.389568763591093,,28.245552273428444,,,14.27842242225267,,38.87787661881527,,43.931527218917054,,,,,12.140552137926178,,7.5872220457008845,,,,
25,A完整,val,28,66.0,66.0,26.849716479465776,,30.363671577848834,,,7.610634527876912,,50.48095380033452,,32.56619203110981,,,,,13.281525021256943,,6.624656234862521,,,,
25,A完整,val,29,65.5,65.5,20.928584872840325,,27.96776679236507,,,9.151020186532808,,54.54605568127486,,29.570772527888796,,,,,12.708419443689868,,6.026077192013473,,,,
25,A完整,val,30,65.1,65.1,17.991246561384763,,31.174057019238344,,,1.695709700444049,,72.57630457873304,,26.33622663380601,,,,,15.094537099228909,,6.120120930885007,,,,
26,A完整,test,1,95.5,95.5,18.95166301015295,19.053823224399775,17.05648070427122,16.86606338558432,16.808859321033825,20.499392931699823,19.88624092977002,16.76782729398013,15.864251839671613,8.892954873362516,9.054367311650076,9.136651461782183,10.012732484783676,10.9583430492991,11.032828784160483,9.862472769650317,4.048138788938349,3.7514012195863367,4.282556106432583,3.516920501250678,3.8241912160818172
26,A完整,test,2,95.1,95.1,19.24707073517549,19.266980799507007,16.8020748578842,17.03688368523058,16.594653348739705,20.53356843533889,20.24370951074725,17.02833537031808,16.163888855545878,9.272541431631849,9.085348790631494,9.574194308249844,10.446972532586829,10.993603394230044,11.16165323664812,9.95820544635001,4.025116645386119,3.772273062244036,4.301835746068142,3.551969572815626,3.830769300898297
26,A完整,test,3,93.9,93.9,19.21263681774008,19.479059404467304,17.10003274972046,17.311291680438526,16.894224383033343,20.484658089586727,20.81266725275334,17.03927182197283,15.975638672829934,9.215516980188267,9.031414952082027,9.408544527467791,10.874140089579011,11.016560636036836,11.013139454846284,9.902632152917452,4.0769095747116495,3.766232458765416,4.322279180500738,3.646449105083563,3.833196793781101
26,A完整,test,4,92.7,92.7,19.218209957613865,19.400775731389587,17.415899797513074,17.301083617446075,17.18135414107641,20.898338623350813,20.06156839506908,16.947596023303394,16.078176575523106,9.087746180794625,9.174235150275766,9.38712234147333,11.0697031351373,12.085497797944676,10.854983216687405,9.8234166953969,4.033085141597001,3.7500725512683504,4.319460579447643,3.725883206309656,3.8101291998318687
26,A完整,test,5,91.6,91.6,19.48515604315656,19.42099898003112,17.587600008532977,17.892948471180173,17.300393319289206,20.912185529807328,21.74839583697386,16.755516907744997,16.081940965692908,9.161869656950223,8.974714060118405,9.407341808899789,11.721299394230224,10.986245558096496,10.760610983215797,9.734234991433311,4.019151082074422,3.802651685069821,4.335132015936487,3.808614801635177,3.7895153501718153
26,A完整,test,6,90.5,90.5,19.48771572508088,19.66076343840692,17.78705966936361,17.979917332054512,17.542550250305602,22.514236617470143,22.038006418195785,16.828073732473833,15.926356386324452,9.172885777306954,9.020105009192669,9.397287269472397,10.787191960235392,11.30473001774979,10.671802296168488,9.63664036497964,4.0960783977892525,3.753627173770976,4.362716603963007,3.791278937091642,3.791763840702837
26,A完整,test,7,89.3,89.3,19.39723747455754,20.106686169166167,17.88886948652014,18.115212660590792,17.905045747480816,23.041467132772407,22.456357272252777,17.235753063017892,15.6639382634762,9.43386407694642,9.215066304407976,9.4881954325138,10.908454421298329,11.53686624631087,10.527095512179896,9.57886638134927,4.150678837593676,3.780245672344345,4.387803119933712,3.928718413634361,3.840712728990871
26,A完整,test,8,88.3,88.3,20.310977743776387,19.97153661222496,18.365396016123327,18.537746607696462,18.230369752012827,23.801525108635328,23.27720976774305,16.362871572870876,15.975734634464123,9.288025299717894,9.165071452392828,9.432991406909297,11.079520867208611,11.381090330740664,10.397611882987997,9.506990739750046,4.156701295190041,3.7908223162956416,4.380467207685861,4.004259254559196,3.830787652017255
26,A完整,test,9,87.4,87.4,20.278662148722432,20.35595637139732,18.53980837297005,18.23169244217917,18.27191749846766,23.919553220184167,22.78739448660861,16.636717220244986,15.881686798067411,9.36915068963262,9.753564054707214,9.746654942571984,11.659865592013762,12.619173003020888,10.450940080313774,9.514463219402115,4.183347547744278,3.772324607809224,4.453552973353377,4.035641793908994,3.83713823972362
26,A完整,test,10,86.6,86.6,20.82545498428817,20.826887705078107,18.49147878415431,19.13848579066185,18.938631921534142,24.899981043384045,24.94148083993897,16.38648781718158,15.81783415250493,9.92343372228215,9.311006365000903,9.579311410984864,11.607997958225615,11.385616113590746,10.366214770231474,9.477155281484864,4.168093987556753,3.8200239446663926,4.458648843984888,4.136903115887165,3.853650815150704
